model,dataset,seq_len,pred_len,status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,real_scalar_equivalent,fp32_model_mib,parameter_source,seed,train_seconds,test_elapsed_seconds,inference_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,source_type,protocol,source_path,published_reference_mse,published_reference_source,notes
SparseTSF,traffic,720,192,ok,0.39941394329071045,0.27055492997169495,,0.631992043693,265,,,265,0.001010895,logged_n_param,2026,753.3304,,11.1783,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.398,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,traffic,720,192,ok,0.4843250639194845,0.3725319505329575,4.300273474707273,0.69593466929,23708736,,,23708736,90.441650391,0716v2_audited_param_count,2026,1846.375182390213,,38.52239203453064,7.9233876373624454,2255.98828125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FilterNet,traffic,720,192,ok,0.37141746282577515,0.2685295641422272,,0.609440286514,501628,,,501628,1.913558960,logged_n_param,2026,891.5219,,11.9399,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,traffic,720,192,ok,0.353252649307251,0.25689175724983215,,0.59435061143,6780608,,,6780608,25.865966797,logged_n_param,2026,1400.5403,,13.7918,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,traffic,720,192,ok,0.38219149686592496,0.25839301257390795,2.6632669986265176,0.618216383531,2623171,,,2623171,10.006603241,0716v2_audited_param_count,2026,11486.798503160477,,46.0538215637207,10.983917467410679,3299.1435546875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,0.388,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
DLinear,traffic,720,192,ok,0.4300711750984192,0.3262074589729309,,0.655798120688,276864,,,276864,1.056152344,logged_n_param,2026,256.7734,,11.854,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.423,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,traffic,720,192,ok,0.41904276609420776,0.28638288378715515,,0.647335126572,87,,,113,0.000431061,logged_n_param,2026,3531.905,,10.8905,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,traffic,720,192,ok,0.3800035359229216,0.24168152614878102,2.208263574377852,0.616444268302,273160,,,273160,1.042022705,0716v2_audited_param_count,2021,1001.3496966362,,10.178500652313232,0.7167826337868419,567.81982421875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,traffic,720,192,ok,0.42629155964786886,0.2754195329277771,2.82340038869589,0.652910070108,422248,305192,117056,422248,1.610748291,0716v2_audited_param_count,2026,13950.757462263107,,14.416009902954102,2.0797523050233475,3502.02978515625,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,traffic,720,336,ok,0.4085616788983479,0.2771064677909008,3.151673987439247,0.639188296903,22810,,,22810,0.087013245,locked_3seed_actual_param_count,"2024,2025,2026",996.2244238058726,,,,1056.591796875,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,traffic,720,336,ok,0.40920355916023254,0.2872856557369232,,0.639690205615,3288128,,,3288128,12.543212891,logged_n_param,2026,1689.4431,,15.4762,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,traffic,720,336,ok,0.406368613243103,0.27889689803123474,,0.637470480292,387072,,,387072,1.476562500,logged_n_param,2026,1581.259,,13.1231,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,traffic,720,336,ok,0.4170425236225128,0.28800371289253235,,0.645788296288,48230,,,96460,0.367965698,logged_n_param,2026,1669.6205,,15.1559,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.421,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,traffic,720,336,ok,0.41098272800445557,0.2756803333759308,,0.641079346107,445,,,445,0.001697540,logged_n_param,2026,965.8261,,13.8144,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.411,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,traffic,720,336,ok,0.5409277510422811,0.4009363545614074,4.5604646234547435,0.735477906563,23745744,,,23745744,90.582824707,0716v2_audited_param_count,2026,1854.2841637134552,,38.40323781967163,7.86313660597805,2258.50146484375,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FilterNet,traffic,720,336,ok,0.38520509004592896,0.2755923271179199,,0.620648926565,538636,,,538636,2.054733276,logged_n_param,2026,1042.497,,14.907,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,traffic,720,336,ok,0.36223262548446655,0.26402005553245544,,0.601857645531,6854480,,,6854480,26.147766113,logged_n_param,2026,1616.7201,,16.1247,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,traffic,720,336,ok,0.4005949934543809,0.2681916257917805,2.7761776866895422,0.632925740869,4282195,,,4282195,16.335277557,0716v2_audited_param_count,2026,11353.36369228363,,45.15593123435974,11.02935297287275,3310.39306640625,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,0.398,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
DLinear,traffic,720,336,ok,0.4471653997898102,0.3368777930736542,,0.668704269307,484512,,,484512,1.848266602,logged_n_param,2026,298.9637,,14.5247,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.437,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,traffic,720,336,ok,0.42973780632019043,0.29175639152526855,,0.655543901139,111,,,149,0.000568390,logged_n_param,2026,3089.1839,,13.6098,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,traffic,720,336,ok,0.39231656874613763,0.24729469406519733,2.271641546482148,0.626351793121,273934,,,273934,1.044975281,0716v2_audited_param_count,2021,1058.8717031478882,,10.78419828414917,0.7311382412844714,576.66748046875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,traffic,720,336,ok,0.4424196036318968,0.2965936464152503,3.22033763594314,0.665146302427,459400,323768,135632,459400,1.752471924,0716v2_audited_param_count,2026,7870.4123277664185,,14.873208284378052,2.0709250649461377,3511.43017578125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,traffic,720,720,ok,0.44010181575425694,0.2962034679624606,3.256683962176355,0.663401700144,22906,,,22906,0.087379456,locked_3seed_actual_param_count,"2024,2025,2026",1240.751637061437,,,,1708.41845703125,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,traffic,720,720,ok,0.45453715324401855,0.3107021450996399,,0.674193706025,3485120,,,3485120,13.294677734,logged_n_param,2026,2325.9536,,19.6607,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,traffic,720,720,ok,0.4417615234851837,0.30020666122436523,,0.664651430063,663936,,,663936,2.532714844,logged_n_param,2026,2086.1244,,17.9825,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,traffic,720,720,ok,0.4544665515422821,0.3077138066291809,,0.67414134389,65884,,,131768,0.502655029,logged_n_param,2026,2249.5747,,20.7812,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.457,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,traffic,720,720,ok,0.4472768306732178,0.29571694135665894,,0.668787582625,925,,,925,0.003528595,logged_n_param,2026,992.0991,,18.7572,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.448,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,traffic,720,720,ok,0.8505027774870199,0.3220286768851508,3.123025940658155,0.922227074796,23844432,,,23844432,90.959289551,0716v2_audited_param_count,2026,8848.40169095993,,34.78839612007141,7.948745790416193,2265.2001953125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FilterNet,traffic,720,720,ok,0.4437009394168854,0.3068320155143738,,0.666108804488,637324,,,637324,2.431198120,logged_n_param,2026,979.2282,,18.8432,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,traffic,720,720,ok,0.39537087082862854,0.28153422474861145,,0.628785234264,7051472,,,7051472,26.899230957,logged_n_param,2026,1930.8452,,20.534,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,traffic,720,720,ok,0.4336286044769836,0.28873348390488324,2.9080496471612087,0.658504824946,8706259,,,8706259,33.211742401,0716v2_audited_param_count,2026,11260.099269628525,,41.927063941955566,11.303533395894563,3339.58203125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,0.457,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
DLinear,traffic,720,720,ok,0.49559834599494934,0.3625485897064209,,0.703987461532,1038240,,,1038240,3.960571289,logged_n_param,2026,430.7701,,18.4877,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.466,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,traffic,720,720,ok,0.46593809127807617,0.31107035279273987,,0.682596580183,167,,,237,0.000904083,logged_n_param,2026,2029.2312,,18.33,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,traffic,720,720,ok,0.4332260233254217,0.2686510926802837,2.3835049864866766,0.658199075756,275998,,,275998,1.052848816,0716v2_audited_param_count,2021,1184.9769206047058,,10.972282886505127,0.743431144341554,601.87451171875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
